Customer_Age,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Marital_Status_Married,Marital_Status_Single,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
0.5319148936170212,0.6000000000000001,5,3,0.7209302325581396,0.4000000000000001,0.5,0.5,0.6829283777288022,0.0,0.6961145075768551,0.14601118634088903,0.16714938175336974,0.4883720930232558,0.2066647997759731,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.42553191489361697,0.4,2,3,0.39534883720930236,0.4000000000000001,0.5,0.5,0.040259752038382356,0.5109257052046087,0.042911366731376584,0.3143950544598175,0.1331179681408043,0.49612403100775193,0.20190422850742087,0.46446446446446454,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5744680851063829,0.8,5,2,0.6976744186046512,0.0,0.5,0.3333333333333333,0.3712984881052794,0.0,0.3974444412250457,0.19752722990874302,0.0724072630054584,0.20155038759689922,0.06748809857182862,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.6170212765957447,0.4,2,4,0.6744186046511628,0.6000000000000001,0.5,0.5,0.008637238985781968,0.0,0.04986526815982384,0.2755372387400648,0.21744458059485353,0.4418604651162791,0.22710725287034444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.17021276595744672,0.4,3,3,0.2093023255813954,0.6000000000000001,0.5,0.3333333333333333,0.2937235660278677,0.6404449741756059,0.2763886071914931,0.1863408890197233,0.2121532806059931,0.5193798449612402,0.2873144777373285,0.14514514514514515,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3,4,0.0,1.0000000000000002,0.5,0.6666666666666666,0.06284294252623371,0.4747715534366309,0.06719207255237157,0.16367382984986756,0.09607886821878134,0.2945736434108527,0.14001680201624195,0.3403403403403404,0.0,0.0,1.0,0.0,0.0,0.0,1
0.21276595744680848,0.6000000000000001,2,0,0.37209302325581395,0.8,0.3333333333333333,0.6666666666666666,0.34505724400426874,0.7727453317441398,0.31593892156578685,0.1939947012069473,0.05993093461067171,0.17829457364341086,0.26351162139456735,0.15115115115115116,1.0,1.0,0.0,0.0,0.0,0.0,1
0.3829787234042553,0.6000000000000001,2,4,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.005069880916750563,0.6269368295589988,0.000724364732129922,0.25022078304386225,0.10515762504177342,0.26356589147286824,0.13077569308317,0.983983983983984,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5744680851063829,0.4,2,2,0.7674418604651162,0.4000000000000001,0.3333333333333333,0.5,0.1578011772281628,0.699642431466031,0.14180163996175355,0.14395054459817486,0.04338865990865545,0.23255813953488372,0.16802016241949033,0.2642642642642643,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4042553191489361,0.4,2,3,0.5348837209302325,0.6000000000000001,0.5,0.5,0.7075975657315956,0.5057608263806118,0.6828731202735202,0.1286429202237268,0.3352456277152724,0.5038759689922481,0.2727527303276393,0.05105105105105105,1.0,1.0,0.0,0.0,0.0,0.0,0
0.6170212765957447,0.6000000000000001,2,0,0.6744186046511628,0.4000000000000001,0.5,0.3333333333333333,0.9129322776371998,1.0,0.8436241416277924,0.2113629673241095,0.2061379079870781,0.4496124031007752,0.2971156538784654,0.0800800800800801,1.0,0.0,1.0,0.0,0.0,0.0,1
0.6170212765957447,0.2,2,4,0.6976744186046512,0.8,0.6666666666666666,0.3333333333333333,0.05208040462305421,0.5518474374255066,0.05125604844551329,0.09037385928760672,0.0566447588281163,0.15503875968992248,0.12013441612993558,0.43943943943943947,0.0,1.0,0.0,0.0,0.0,0.0,1
0.34042553191489355,0.8,5,0,0.4883720930232558,0.2,0.5,0.5,0.11357198354178194,0.18593563766388557,0.13687595978327005,0.1669119811598469,0.11986186922134343,0.2945736434108527,0.06468776253150378,0.0900900900900901,1.0,1.0,0.0,0.0,0.0,0.0,0
0.7872340425531915,0.0,3,2,0.813953488372093,0.8,0.5,0.16666666666666666,0.012627842927410315,0.0,0.053689913945469826,0.14718869590815425,0.07101481563996881,0.2790697674418604,0.21534584150098013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.7659574468085105,0.2,4,4,0.9302325581395349,0.4000000000000001,0.16666666666666666,0.5,0.0,0.0,0.041587228001043086,0.20576979687959965,0.020719616798485017,0.1627906976744186,0.1145337440492859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5957446808510637,0.2,0,0,0.7209302325581396,0.6000000000000001,0.5,0.3333333333333333,0.041801576288556956,0.9594755661501788,0.011676759481934343,0.12982042979099206,0.04951542831680962,0.20155038759689922,0.22402688322598713,0.8568568568568569,1.0,1.0,0.0,0.0,0.0,0.0,1
0.42553191489361697,0.8,2,1,0.5116279069767442,1.0000000000000002,0.5,0.3333333333333333,0.4700054719644957,0.38458482320222487,0.4639990728131429,0.13394171327642038,0.1354015818202072,0.3565891472868217,0.18118174180901708,0.05705705705705706,0.0,0.0,1.0,0.0,0.0,1.0,1
0.3829787234042553,0.2,2,1,0.5348837209302325,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.0013815954555486051,0.35160905840286055,0.017268855213977342,0.2799528996173094,0.23888827002339313,0.49612403100775193,0.22542705124614956,0.5965965965965966,0.0,0.0,1.0,0.0,0.0,0.0,1
0.31914893617021267,0.2,3,4,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.0,0.20000483709568684,0.4064362336114422,0.20363341349636369,0.22078304386223138,0.15840481229809514,0.2713178294573644,0.2450294035284234,0.12712712712712715,0.0,0.0,1.0,0.0,0.0,0.0,1
0.42553191489361697,1.0,2,4,0.627906976744186,0.4000000000000001,0.5,0.5,0.004646635044153621,0.36750099324592767,0.01923912728537073,0.23667942302031206,0.2275258995209981,0.6201550387596899,0.18678241388966677,0.5815815815815816,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4893617021276596,0.2,2,4,0.5348837209302325,0.2,0.5,0.3333333333333333,0.060001148810225634,0.8684942391736193,0.035754643177932956,0.19752722990874302,0.7523114626267127,0.8527131782945736,0.2450294035284234,0.6396396396396397,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4680851063829786,0.6000000000000001,4,2,0.6046511627906976,0.8,0.3333333333333333,0.3333333333333333,0.09963510159412536,0.37902264600715135,0.10943702373018863,0.1766264350897851,0.057925810404366715,0.2713178294573644,0.12657518902268272,0.20220220220220222,1.0,0.0,1.0,0.0,0.0,0.0,1
0.4680851063829786,0.6000000000000001,2,3,0.5813953488372093,0.4000000000000001,0.5,0.5,0.9088509781514434,0.0,0.9126416133051315,0.20547541948778333,0.1789016375181018,0.5038759689922481,0.22010641276953236,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.25531914893617014,0.6000000000000001,5,3,0.37209302325581395,0.2,0.3333333333333333,0.3333333333333333,0.4620544959292817,0.0,0.4844261582592067,0.21165734471592582,0.8120753035535258,0.7984496124031008,0.23046765611873424,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.3829787234042553,0.8,0,4,0.5581395348837209,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.28271917334034713,0.7667858561779897,0.2566279372989888,0.22078304386223138,0.029074300991422525,0.046511627906976744,0.3601232147857743,0.1791791791791792,0.0,1.0,0.0,0.0,0.0,1.0,1
0.702127659574468,0.2,3,2,0.744186046511628,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0757217097923979,1.0,0.04123084055283517,0.1374742419782161,0.1669265901748914,0.3798449612403101,0.2206664799775973,0.6386386386386387,1.0,0.0,1.0,0.0,0.0,0.0,1
0.6170212765957447,0.6000000000000001,2,2,0.7674418604651162,0.2,0.6666666666666666,0.3333333333333333,0.08282619408241809,0.0,0.12096891026569699,0.25964085958198413,0.4112732538710037,0.3410852713178294,0.24138896667600113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.4042553191489361,0.8,5,4,0.39534883720930236,0.8,0.3333333333333333,0.3333333333333333,0.353491929608165,0.7806912991656734,0.3234433401906528,0.2045922873123344,0.07045783669377298,0.20930232558139536,0.13441612993559227,0.15015015015015015,0.0,1.0,0.0,0.0,0.0,1.0,1
0.44680851063829785,0.4,3,2,0.4418604651162791,0.4000000000000001,0.8333333333333333,0.3333333333333333,0.07266829314009138,0.6209773539928486,0.06594616521310812,0.22990874300853695,0.7920797593850952,0.751937984496124,0.2033043965275833,0.40740740740740744,1.0,1.0,0.0,0.0,0.0,0.0,1
0.2978723404255319,0.6000000000000001,5,3,0.37209302325581395,0.4000000000000001,0.3333333333333333,0.5,0.06583589548245494,0.45729042510925705,0.07133543882015472,0.20223726817780396,0.016152389439679178,0.08527131782945738,0.21002520302436292,0.31831831831831836,1.0,1.0,0.0,0.0,0.0,0.0,0
0.3829787234042553,0.4,2,3,0.5581395348837209,0.2,0.5,0.0,0.4348156008428639,0.5299960270162892,0.4196679512067917,0.2384456873712099,0.46769522112064166,0.7209302325581395,0.1778213385606273,0.08408408408408409,1.0,1.0,0.0,0.0,0.0,0.0,1
0.31914893617021267,0.6000000000000001,2,4,0.4883720930232558,0.4000000000000001,1.0,0.3333333333333333,0.03750865386650221,0.8796185935637664,0.013386260249760959,0.30497497792169564,0.23125765846051022,0.5503875968992248,0.23550826099131894,0.8268268268268268,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5957446808510637,0.8,2,4,0.8372093023255814,1.0000000000000002,0.16666666666666666,0.16666666666666666,0.23997134020805558,0.511720301946762,0.23425955437081677,0.17574330291433618,0.057480227247410046,0.17829457364341086,0.14001680201624195,0.13713713713713716,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06382978723404253,0.2,2,4,0.5348837209302325,0.0,0.16666666666666666,0.3333333333333333,0.04004812910208389,0.7465236392530791,0.025526613160258452,0.20635855166323225,0.23003230477887937,0.5426356589147286,0.21786614393727247,0.6806806806806808,0.0,0.0,1.0,0.0,0.0,0.0,1
0.4680851063829786,0.8,2,4,0.5348837209302325,0.6000000000000001,0.5,0.5,0.03935279659710319,0.9634485498609455,0.009040071856981427,0.24021195172210774,0.105881697671828,0.2790697674418604,0.11033323998879865,0.885885885885886,0.0,1.0,0.0,0.0,0.0,0.0,0
0.42553191489361697,0.8,2,1,0.5813953488372093,0.6000000000000001,0.3333333333333333,0.5,0.03224831230708302,0.0,0.0724944223915626,0.23550191345304683,0.21465968586387435,0.5426356589147286,0.24082889946793615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5106382978723404,0.2,2,3,0.6744186046511628,0.4000000000000001,0.5,0.6666666666666666,0.07898674938100292,0.47000397298371077,0.08301219830208907,0.23373564910214897,0.07279714826779547,0.3643410852713178,0.17614113693643238,0.2922922922922923,1.0,1.0,0.0,0.0,0.0,0.0,1
0.36170212765957444,0.6000000000000001,2,0,0.41860465116279066,0.4000000000000001,0.5,0.5,0.0,0.0,0.041587228001043086,0.19517221077421254,0.07446808510638298,0.2713178294573644,0.2450294035284234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.21276595744680848,0.4,0,4,0.2325581395348837,0.6000000000000001,0.5,0.5,0.014683608594309769,0.3857767183154549,0.02752585982093704,0.23726817780394469,0.2462403921131781,0.6666666666666666,0.16802016241949033,0.5055055055055055,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5744680851063829,0.8,0,2,0.7209302325581396,0.8,0.5,0.16666666666666666,0.16892649730785395,0.6865315852205006,0.1534204502651175,0.1969384751251104,0.18965133117968141,0.43410852713178294,0.2800336040324839,0.24624624624624628,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4893617021276596,0.6000000000000001,2,1,0.5348837209302325,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.04987347971594156,0.5868096940802543,0.046591139570596594,0.22019428907859875,0.25426088893839816,0.5193798449612402,0.23326799215905908,0.4784784784784785,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5106382978723404,0.4,2,1,0.627906976744186,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.1739147522348894,0.0,0.20826934778199518,0.1663232263762143,0.06260443355241171,0.15503875968992248,0.16213945673480817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.31914893617021267,0.6000000000000001,5,3,0.34883720930232565,0.0,0.5,0.5,0.17243339168080007,0.7616209773539928,0.1513053052472981,0.21401236385045627,0.41004790018937287,0.5658914728682171,0.20414449733968076,0.26826826826826833,1.0,0.0,1.0,0.0,0.0,0.0,1
0.6382978723404255,0.4,2,2,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.5241507118088622,0.0,0.5439399646510011,0.2384456873712099,0.21911551743344101,0.5038759689922481,0.1669000280033604,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.2978723404255319,0.6000000000000001,5,2,0.18604651162790697,0.8,0.16666666666666666,0.0,0.09909092832935787,0.0,0.1365572393011329,0.6402708272004709,0.015929597861200843,0.13953488372093023,0.7000840100812098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.5957446808510637,0.8,0,4,0.7209302325581396,0.4000000000000001,0.5,0.3333333333333333,0.04422012413196807,1.0,0.011039318517660011,0.17898145422431558,0.2339868552968698,0.5658914728682171,0.22514701764211706,0.8688688688688689,0.0,0.0,1.0,0.0,0.0,0.0,1
0.6382978723404255,0.0,0,4,0.5813953488372093,0.0,0.16666666666666666,0.3333333333333333,0.021304383315647706,0.47437425506555425,0.02740996146379625,0.14424492198999117,0.23136905424974935,0.5581395348837209,0.2539904788574629,0.5575575575575576,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4893617021276596,0.4,4,2,0.5813953488372093,0.4000000000000001,0.3333333333333333,0.0,0.20070016960066756,0.7806912991656734,0.17700576594326775,0.18751839858698852,0.044502617801047126,0.12403100775193798,0.12433492019042285,0.24324324324324326,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4042553191489361,0.2,2,3,0.4883720930232558,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.24991761821408384,0.3377036154151768,0.25648306435256285,0.1415955254636444,0.08193160298540715,0.186046511627907,0.2489498739848782,0.08808808808808809,1.0,1.0,0.0,0.0,0.0,0.0,1
0.5319148936170212,0.2,2,1,0.5348837209302325,0.4000000000000001,0.5,0.16666666666666666,0.02139507885977563,0.3841875248311482,0.034074116999391536,0.16750073594347953,0.20736326166870894,0.49612403100775193,0.20190422850742087,0.4514514514514515,0.0,0.0,1.0,0.0,0.0,0.0,1
0.4042553191489361,0.4,1,4,0.4651162790697675,1.0000000000000002,0.3333333333333333,0.5,0.12439498514104672,0.44378228049265,0.12844435430127776,0.269060936120106,0.179013033307341,0.32558139534883723,0.22206664799775974,0.20120120120120122,0.0,0.0,1.0,0.0,0.0,0.0,1
0.44680851063829785,0.8,2,4,0.4883720930232558,0.0,0.5,0.3333333333333333,0.13053205029370243,0.34167659912594356,0.14177266537246833,0.20841919340594642,0.26556756154617356,0.48062015503875966,0.1999439932791935,0.14914914914914915,0.0,0.0,1.0,0.0,0.0,0.0,1
0.36170212765957444,0.4,0,4,0.37209302325581395,0.8,0.16666666666666666,0.3333333333333333,0.026171710850512585,0.6313071116408423,0.02062990757106018,0.25669708566382105,0.041383535702350455,0.20155038759689922,0.2506300756090731,0.6906906906906907,0.0,0.0,1.0,0.0,0.0,0.0,1
0.6170212765957447,0.4,2,4,0.5348837209302325,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.04267829988179348,1.0,0.009561614464114972,0.18398586988519283,0.21109502060822102,0.5813953488372092,0.20582469896387565,0.883883883883884,0.0,0.0,1.0,0.0,0.0,0.0,1
0.4893617021276596,0.2,3,4,0.6046511627906976,0.8,0.3333333333333333,0.3333333333333333,0.014230130873670185,0.34406038935240363,0.030133572856604757,0.2590521047983515,0.23209312687980393,0.5658914728682171,0.2363483618034164,0.4544544544544545,0.0,1.0,0.0,0.0,0.0,0.0,1
0.44680851063829785,0.4,1,1,0.6744186046511628,0.2,0.5,0.16666666666666666,0.05495243018710492,0.8085021851410409,0.03529104974936981,0.19281719163968208,0.36454272028517326,0.6124031007751938,0.18146177541304956,0.6256256256256256,0.0,1.0,0.0,0.0,0.0,0.0,1
0.17021276595744672,0.6000000000000001,2,4,0.5348837209302325,1.0000000000000002,0.5,0.3333333333333333,0.4247181635966225,0.7338100913786253,0.3951264740822299,0.2775978804827789,0.36209201292191157,0.4418604651162791,0.22710725287034444,0.11911911911911913,0.0,1.0,0.0,1.0,0.0,0.0,0
0.42553191489361697,0.2,2,0,0.4418604651162791,0.8,0.3333333333333333,0.16666666666666666,0.3144626137851181,0.5145013905442988,0.30545012024454554,0.24727700912569914,0.057368831458170885,0.3023255813953488,0.11201344161299356,0.10910910910910912,1.0,0.0,1.0,0.0,0.0,0.0,1
0.5531914893617021,0.6000000000000001,3,4,0.6046511627906976,0.8,0.5,0.3333333333333333,0.05634309519706631,1.0,0.022658128821023964,0.20753606123049748,0.11986186922134343,0.28682170542635654,0.1444973396807617,0.7627627627627629,0.0,1.0,0.0,0.0,0.0,0.0,0
0.2978723404255319,0.6000000000000001,2,2,0.2558139534883721,0.2,0.5,0.5,0.575242535000922,0.45212554628526025,0.5599339379364298,0.2555195760965558,0.8126879803943412,0.6744186046511628,0.1512181461775413,0.05605605605605606,1.0,0.0,0.0,0.0,0.0,0.0,1
0.7446808510638298,0.2,2,4,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0613011182760591,0.5736988478347239,0.05849969576681251,0.19222843685604946,0.8101258772418403,0.883720930232558,0.19574348921870624,0.41741741741741745,0.0,0.0,1.0,0.0,0.0,0.0,1
0.14893617021276595,0.0,0,4,0.04651162790697677,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.02602055161029939,0.0,0.06652565699881205,0.19517221077421254,0.09986632505291301,0.28682170542635654,0.13133576029123495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4680851063829786,0.4,2,4,0.5348837209302325,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.14885255020754165,0.6773937226857369,0.13484773853330628,0.18957904032970269,0.2583825331402473,0.5736434108527132,0.13273592831139736,0.26826826826826833,0.0,1.0,0.0,0.0,0.0,0.0,1
0.23404255319148937,0.6000000000000001,2,1,0.2558139534883721,0.4000000000000001,0.16666666666666666,0.5,0.4140160893895283,0.6607071911005165,0.39020079390374646,0.19016779511333531,0.21510526902083102,0.4496124031007752,0.14309717166059926,0.11011011011011013,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5957446808510637,0.4,2,1,0.6511627906976745,0.4000000000000001,0.16666666666666666,0.5,0.17908439825018066,0.46722288438617404,0.1791498855503723,0.21636738298498676,0.9390665032861758,0.9302325581395349,0.1926631195743489,0.1601601601601602,0.0,1.0,0.0,0.0,0.0,0.0,1
0.44680851063829785,0.6000000000000001,5,1,0.6046511627906976,0.6000000000000001,0.5,0.16666666666666666,0.011206946069406282,0.18156535558204212,0.039086720945730596,0.20694730644686488,0.09128884928149716,0.3023255813953488,0.13581629795575467,0.25325325325325326,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5319148936170212,0.2,5,3,0.6744186046511628,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.7182694080906472,1.0,0.6570567612204097,0.21224609949955842,0.1376851954996101,0.37209302325581395,0.22738728647437695,0.10010010010010012,1.0,1.0,0.0,0.0,0.0,0.0,1
0.10638297872340419,0.0,5,1,0.18604651162790697,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.03575520668002915,0.5804529201430274,0.033523599802972794,0.2281424786576391,0.12186699342764845,0.4728682170542635,0.21702604312517504,0.5575575575575576,1.0,0.0,0.0,0.0,0.0,0.0,1
0.42553191489361697,0.6000000000000001,3,4,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.0611839491458085,0.9955379132500797,0.17721518987341772,0.08115183246073299,0.2790697674418604,0.16409969196303556,0.004004004004004005,0.0,0.0,1.0,0.0,0.0,1.0,0
0.36170212765957444,0.2,4,2,0.5581395348837209,0.6000000000000001,0.5,0.6666666666666666,0.08083089211160391,0.44815256257449343,0.08637325065917191,0.1727995289961731,0.21811295533028852,0.5038759689922481,0.18678241388966677,0.2742742742742743,1.0,1.0,0.0,0.0,0.0,0.0,1
0.6808510638297872,0.4,4,3,0.6046511627906976,0.6000000000000001,0.3333333333333333,0.5,0.06964510833582746,1.0,0.03540694810651059,0.22078304386223138,0.8839812855074078,0.8604651162790697,0.22570708485018204,0.6736736736736738,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4680851063829786,0.6000000000000001,2,4,0.6744186046511628,0.2,0.3333333333333333,0.16666666666666666,0.023450844526675084,0.40723083035359553,0.0343638628922435,0.1669119811598469,0.2536482120975827,0.5581395348837209,0.2086250350042005,0.4634634634634635,0.0,0.0,1.0,0.0,0.0,0.0,1
0.23404255319148937,0.2,3,4,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.4581848193798239,0.7671831545490664,0.4247674789209863,0.20665292905504856,0.08933942296981175,0.28682170542635654,0.226267152058247,0.11611611611611614,0.0,0.0,1.0,0.0,0.0,0.0,1
0.3829787234042553,0.8,4,3,0.5348837209302325,0.8,0.5,0.3333333333333333,0.028076317277198844,0.6380611839491458,0.021962738678179237,0.2814247865763909,0.22145482900746355,0.3798449612403101,0.17894147297675722,0.6786786786786788,1.0,0.0,1.0,0.0,0.0,0.0,0
0.42553191489361697,0.6000000000000001,2,3,0.5116279069767442,1.0000000000000002,0.5,0.6666666666666666,0.1055605438104826,0.0,0.14275780140816502,0.29997056226081836,0.15667817756488805,0.5193798449612402,0.17866143937272472,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.4680851063829786,0.6000000000000001,3,3,0.5348837209302325,0.4000000000000001,0.5,0.6666666666666666,0.26219174851939525,0.344854986094557,0.26772520499521923,0.22019428907859875,0.23732872897404478,0.4496124031007752,0.2489498739848782,0.08608608608608609,1.0,0.0,1.0,0.0,0.0,0.0,1
0.42553191489361697,0.8,2,3,0.4651162790697675,0.8,0.16666666666666666,0.5,0.44708973114817535,0.3643226062773143,0.4435140381885087,0.14100677068001177,0.21076083324050351,0.4418604651162791,0.1775413049565948,0.05705705705705706,1.0,1.0,0.0,0.0,0.0,0.0,1
0.6382978723404255,0.4,2,1,0.8372093023255814,0.4000000000000001,0.8333333333333333,0.5,0.048996756122705036,0.9483512117600318,0.019384000231796716,0.23785693258757729,0.23638186476551187,0.5503875968992248,0.21310557266872024,0.7807807807807808,1.0,1.0,0.0,0.0,0.0,0.0,1
0.3829787234042553,0.8,3,0,0.4651162790697675,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.39569558947568906,0.8224076281287247,0.360849534957842,0.15454813070356196,0.1913222680182689,0.37209302325581395,0.15905908709045083,0.14214214214214213,1.0,1.0,0.0,0.0,0.0,0.0,1
0.6170212765957447,0.6000000000000001,3,2,0.8604651162790699,0.2,0.16666666666666666,0.3333333333333333,0.11620215432149153,0.4545093365117203,0.11980992669428911,0.23550191345304683,0.723125765846051,0.813953488372093,0.16718006160739288,0.21721721721721723,1.0,1.0,0.0,0.0,0.0,0.0,1
0.6595744680851062,0.6000000000000001,2,3,0.5348837209302325,1.0000000000000002,0.5,0.6666666666666666,1.0000000000000002,0.5498609455701231,0.9598991684292876,0.26111274654106564,0.23476662582154395,0.45736434108527124,0.16942033043965274,0.04004004004004005,1.0,0.0,0.0,0.0,0.0,1.0,1
0.42553191489361697,0.4,0,0,0.627906976744186,0.0,0.3333333333333333,0.3333333333333333,1.0000000000000002,0.655145013905443,0.9522209022687104,0.2181336473358846,0.3911106160187145,0.5968992248062015,0.17110053206384765,0.048048048048048055,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4893617021276596,0.6000000000000001,5,3,0.6976744186046512,0.2,0.3333333333333333,0.3333333333333333,0.09694446711833049,0.6555423122765197,0.08669197114130908,0.2684721813364734,0.036927704132783776,0.17829457364341086,0.18202184262111454,0.3553553553553554,1.0,0.0,1.0,0.0,0.0,0.0,1
